tier,review_score,grade,class_score,doc_id,page_id,date_guess,title,reason,doc_key,url
常规校订,85,B,60,924,1315,1946/11/03 ~ 1946/11/03,蒋中正接见陈立夫洪兰友商谈国民大会有关问题并接见毛人凤又接见出席政治协商会议之政府代表商谈宪法草案提出于国民大会之手续事宜,事件：政治协商、国民大会、宪法；机关/情报：蒋中正；年份：1946,drnh:002-060100-00218-003,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIxOC0wMDMiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,83,B,60,919,1310,1946/01/18 ~ 1946/01/18,蒋中正接见戴笠陈立夫等谈组织交通警察总局和取消军统局与筹划党费等问题及考虑对俄共之决心营口泰安接为共军攻陷俄军并为共军掩护可知俄军不愿撤尽且必引起事端又政治协商会议,事件：政治协商；机关/情报：戴笠、军统、蒋中正；年份：1946,drnh:002-060100-00208-018,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIwOC0wMTgiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,932,1323,1946/01/08 ~ 1946/01/08,何思源电蒋中正政治协商会议召开在即而鲁省共军攻我愈急正围攻济宁聊城等地请转政协会议诸先生向共党代表交涉立刻停止鲁省各地对我之攻击,事件：政治协商、政协；机关/情报：蒋中正；年份：1946,drnh:002-090300-00020-008,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAyMC0wMDgiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,917,1308,1946/01/15 ~ 1946/01/15,蒋中正考虑近日急务促开军事三人小组会议与政治协商会议如不能成立协议惟宣布政府实施民主之步骤及接白崇禧电已转饬各部遵照停战并对整军有所建议陆军迅速整编充实粮弹…,事件：政治协商、停战；机关/情报：蒋中正；年份：1946,drnh:002-060100-00208-015,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIwOC0wMTUiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,918,1309,1946/01/17 ~ 1946/01/17,蒋中正接陈诚报告第十一战区北平天津保定石家庄日军缴械情形与日侨遣送状况航空部队全部解除武装又是日政治协商会议举行第七次大会讨论国民大会问题孙科等提出关于国民…,事件：政治协商、国民大会；机关/情报：蒋中正；年份：1946,drnh:002-060100-00208-017,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIwOC0wMTciLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,936,1327,1946/01/17 ~ 1946/01/17,胡宗南电蒋中正据报匪新四军李先念皮定宗王树声等部攻陷息县光山正围潢川激战中虽值政治协商会议停战中仍请派大军进剿等情,事件：政治协商、停战；机关/情报：蒋中正；年份：1946,drnh:002-090300-00140-435,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDE0MC00MzUiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,937,1328,1946/01/20 ~ 1946/01/20,胡宗南电蒋中正据邵鸿基电称顷闻政治协商会议中央命令无条件停战然中共依然破路进攻华北几全被占据如准要求停战无异断送华北万劫不复恳速收复华北等情,事件：政治协商、停战；机关/情报：蒋中正；年份：1946,drnh:002-090300-00147-165,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDE0Ny0xNjUiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,929,1320,1946/01/21 ~ 1946/01/21,陈布雷呈蒋中正有关陶希圣所呈对政治协商会议及其后政局转变本党之政策、当前之急务、马歇尔特使使命之结束等意见书,事件：政治协商、马歇尔；机关/情报：蒋中正；年份：1946,drnh:002-080104-00015-010,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDEwNC0wMDAxNS0wMTAiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,938,1329,1946/01/22 ~ 1946/01/22,王陵基电蒋中正判断皖鄂边区奸匪似有藉停战机会积极整补确占大别山要地与大小悟山情势若政治协商会议无圆满结果则以主力进出商城罗田窜扰鄂皖边区之企图,事件：政治协商、停战；机关/情报：蒋中正；年份：1946,drnh:002-090300-00148-007,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDE0OC0wMDciLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,853,1244,1946/01/28 ~ 1946/01/28,政治协商会议秘书长雷震呈国民政府主席蒋中正为送施政纲领军事宪法草案等三组商讨结果,事件：政治协商、宪法；机关/情报：蒋中正；年份：1946,drnh:001-046400-00002-007,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA0NjQwMC0wMDAwMi0wMDciLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,906,1297,1946/01/28 ~ 1946/01/28,雷震呈蒋中正政治协商会议施政纲领军事宪法草案等三组商讨结果,事件：政治协商、宪法；机关/情报：蒋中正；年份：1946,drnh:002-020400-00005-022,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAwNS0wMjIiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,920,1311,1946/01/31 ~ 1946/01/31,蒋中正审阅政治协商会议所商定之宪草审议会之组织与宪法原则案及接刘翰东电共军围攻辽北省会与昌图开源共军向省会四郊逐渐合围招收武力不足应战清速发弹药并令国军增援…,事件：政治协商、宪法；机关/情报：蒋中正；年份：1946,drnh:002-060100-00208-031,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIwOC0wMzEiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,854,1245,1946/02/09 ~ 1946/02/09,政治协商会议秘书长雷震呈国民政府主席蒋中正为报告宪法草案审议委员会开会日期及名单,事件：政治协商、宪法；机关/情报：蒋中正；年份：1946,drnh:001-046400-00002-009,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA0NjQwMC0wMDAwMi0wMDkiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,922,1313,1946/03/16 ~ 1946/03/16,蒋中正于中国国民党第六届二中全会第十八次大会提出政治协商会议及宪草条改原则之审查报告并说明五权宪法精神在五权独立不可互相牵制等，政治协商会议…,事件：政治协商、宪法；机关/情报：蒋中正；年份：1946,drnh:002-060100-00210-016,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIxMC0wMTYiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,81,B,60,923,1314,1946/03/20 ~ 1946/03/20,蒋中正主持国民参政会第二次大会并致词指出日本投降后政府正以其全力复员整军和平建国呼吁参政员以把握重点注意现实解除地方苦难三者为依据提供具体方案另约见孙科等政治协商会议…,事件：政治协商、国民参政会；机关/情报：蒋中正；年份：1946,drnh:002-060100-00210-020,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIxMC0wMjAiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,80,B,60,894,1285,1945/12/20 ~ 1945/12/20,戴笠呈蒋中正中共中央政治局建议对政治协商会议须坚持之事项,事件：政治协商；机关/情报：戴笠、蒋中正；年份：1945,drnh:002-020400-00005-006,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAwNS0wMDYiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,80,B,60,908,1299,1948/05/09 ~ 1948/05/09,保密局呈蒋中正中共号召各党派举行政治协商会议企图成立联合政府,事件：政治协商、联合政府；机关/情报：蒋中正、保密局；年份：1948,drnh:002-020400-00010-098,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAxMC0wOTgiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,79,B,60,738,1129,1948/07/21 ~ 1948/07/21,保密局中讯局呈蒋中正共军华东解放军区分为三兵团及香港反动派召开新政协预备会议等中共及各党派动态情报提要四则,事件：政协；机关/情报：蒋中正、情报、保密局；年份：1948,drnh:002-080200-00547-022,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDU0Ny0wMjIiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,844,1235,1945/09/27 ~ 1946/05/22,国民大会在重庆代表要求召开国民大会解决中共问题，各界对政治协商会之意见，吴鼎昌呈政治协商会议费用概算，贺耀组拟具政治协商会议外交内政立案要旨…,事件：政治协商、国民大会；年份：1945,drnh:001-046400-00001-000,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA0NjQwMC0wMDAwMS0wMDAiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,872,1263,1945/12/29 ~ 1945/12/29,外交部长王世杰与商谈召开政治协商会议问题代表的美国驻华特使马歇尔留影,事件：政治协商、马歇尔；年份：1945,drnh:002-050101-00005-287,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA1MDEwMS0wMDAwNS0yODciLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,827,1218,1946/01/07 ~ 1946/01/07,国防最高委员会秘书厅函国民政府文官处为函送国民参政会建议对于政治协商会议之建议在施行前应先提交国民参政会审议等两案请查照转陈,事件：政治协商、国民参政会；年份：1946,drnh:001-011130-00008-001,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTAxMTEzMC0wMDAwOC0wMDEiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,826,1217,1946/01/07 ~ 1947/11/24,国民参政会驻会委员会建议政治协商会议在施行前应先提交国民参政会审议、为节省国库支出被裁遣公务员请政府分别给奖尽先输送还乡并任用及请政府与共产党迅即停止军事冲…,事件：政治协商、国民参政会；年份：1946,drnh:001-011130-00008-000,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTAxMTEzMC0wMDAwOC0wMDAiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,900,1291,1946/01/14 ~ 1946/01/14,孙科吴铁城等致政治协商会议关于和平建国及国民大会问题意见,事件：政治协商、国民大会；年份：1946,drnh:002-020400-00005-014,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAwNS0wMTQiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,866,1257,1946/01/28 ~ 1946/01/28,国民政府文官长吴鼎昌函政治协商会议秘书处为山西省工会等电为停战命令限期已过共军仍破坏铁路夺取城镇一案函达查照,事件：政治协商、停战；年份：1946,drnh:001-072450-00003-044,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA3MjQ1MC0wMDAwMy0wNDQiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,833,1224,1946/01/29 ~ 1946/01/29,国民政府文官处函政治协商会议秘书处关于四川省参议会电陈国民大会之召开及依法选出代表之请力持正义如期召开案奉批送贵单位函达查照,事件：政治协商、国民大会；年份：1946,drnh:001-011143-00001-002,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTAxMTE0My0wMDAwMS0wMDIiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,860,1251,1946/01/29 ~ 1946/01/29,政治协商会议秘书长雷震呈国民政府谨将施政纲领军事宪法草案等三组商讨结果签呈察阅,事件：政治协商、宪法；年份：1946,drnh:001-050000-00022-103,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA1MDAwMC0wMDAyMi0xMDMiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,834,1225,1946/02/07 ~ 1946/02/07,立法院及国民大会代表选举总事务所关于抄送政治协商会议关于国民大会决议案分存单,事件：政治协商、国民大会；年份：1946,drnh:001-011143-00001-003,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTAxMTE0My0wMDAwMS0wMDMiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,830,1221,1946/03/07 ~ 1946/03/07,国民政府文官处函国民大会代表选举总事务所自政治协商会议后关于二百四十名指定代表名额业已撤销李善谦谢盛戡二员国大代表资格已无法产生函达查照,事件：政治协商、国民大会；年份：1946,drnh:001-011142-00032-019,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTAxMTE0Mi0wMDAzMi0wMTkiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,831,1222,1946/03/21 ~ 1946/03/21,国民政府文官长吴鼎昌电国民大会代表选举总事务所主任张厉生为奉谕国民大会会期迫近迅依商定分配名额与各方面洽办相应抄同政治协商会议决定事项电达查照迅办,事件：政治协商、国民大会；年份：1946,drnh:001-011142-00034-058,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTAxMTE0Mi0wMDAzNC0wNTgiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,838,1229,1946/04/12 ~ 1946/04/12,国民政府文官处函政治协商会议秘书长雷震为遵谕检送中国国民党二中全会对于政协会协议事项之决议案函请查照,事件：政治协商、政协；年份：1946,drnh:001-014152-00014-014,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTAxNDE1Mi0wMDAxNC0wMTQiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,78,B,60,828,1219,1946/11/25 ~ 1946/11/25,国民政府文官处文书局函政治协商会议秘书长雷震关于国民大会山东省职业代表闻承烈因病不克出席应依一般例案办理,事件：政治协商、国民大会；年份：1946,drnh:001-011142-00030-066,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTAxMTE0Mi0wMDAzMC0wNjYiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,845,1236,1945/10/01 ~ 1945/10/01,张奚若等各界电蒋中正为陈政治协商会议之意见,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:001-046400-00001-002,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA0NjQwMC0wMDAwMS0wMDIiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,850,1241,1945/10/09 ~ 1945/10/09,杨砥中等各界电国民政府主席蒋中正为拟推派代表参加政治协商会议,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:001-046400-00002-001,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA0NjQwMC0wMDAwMi0wMDEiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,909,1300,1945/10/11 ~ 1945/10/11,蒋中正与毛泽东谈话忽提政治协商会议以缓开为宜并称回延安召集解放区民选代表会议后再定办法及接徐永昌美军总部备忘录称惠勒已解职将返美国拟请任命泰莱继任中国驻印总…,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-060100-00205-011,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIwNS0wMTEiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,851,1242,1945/10/30 ~ 1945/10/30,陈立夫呈中国国民党总裁蒋中正为恳请免派出席政治协商会议,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:001-046400-00002-002,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA0NjQwMC0wMDAwMi0wMDIiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,927,1318,1945/11/05 ~ 1945/11/05,对于军事三人小组会议之意见，张樾亭呈蒋中正关于目前消共复政之意见，对中共案政治解决实施步骤及办法，我们对政治协商会议之共同见解等,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-080104-00015-002,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDEwNC0wMDAxNS0wMDIiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,910,1301,1945/11/26 ~ 1945/11/26,蒋中正出席中央常务委员会讨论对东北方针后提出召开政治协商会议办法与最高经济委员会组织条例草案并获通过另下午即成立最高经济委员会并致词又接美联合国赔偿委员会委…,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-060100-00206-026,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIwNi0wMjYiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,930,1321,1945/12/04 ~ 1945/12/04,李健生函蒋中正概陈周恩来对郭沫若阳翰笙表示中央政府召开政治协商会议问题谈话,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-080200-00303-089,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA4MDIwMC0wMDMwMy0wODkiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,852,1243,1945/12/17 ~ 1945/12/17,国民政府文官长吴鼎昌呈主席蒋中正有关吴铁城邵力子孙科王宠惠王世杰张厉生陈布雷等会商政治协商会议日期地点,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:001-046400-00002-004,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA0NjQwMC0wMDAwMi0wMDQiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,893,1284,1945/12/17 ~ 1945/12/17,吴鼎昌电蒋中正其与孙科王宠惠等会商政治协商会议开始日期地点等,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-020400-00005-003,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTAyMDQwMC0wMDAwNS0wMDMiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,931,1322,1945/12/17 ~ 1945/12/17,吴鼎昌电周宏涛转蒋中正经与孙科王宠惠等昨晚在吴铁城宅会商以政治协商会议日期地点及秘书长人选并请钧座早日回渝针对现势指示会议进行办法,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-090300-00020-001,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA5MDMwMC0wMDAyMC0wMDEiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,911,1302,1945/12/24 ~ 1945/12/24,蒋中正手谕邵力子关于明年度预算审查案请于本星期内完毕发还又谕陈诚发包绥守城官兵犒赏洋一千万元又约各院长及耆老谈政治协商会议方针等,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-060100-00207-024,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIwNy0wMjQiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,874,1265,1945/12/31 ~ 1945/12/31,国民政府主席蒋中正设酒会款待参加政治协商会议代表,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-050101-00005-290,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA1MDEwMS0wMDAwNS0yOTAiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,875,1266,1945/12/31 ~ 1945/12/31,国民政府主席蒋中正于款待政治协商会议代表酒会上接见各党派代表,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-050101-00005-291,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA1MDEwMS0wMDAwNS0yOTEiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,876,1267,1945/12/31 ~ 1945/12/31,国民政府主席蒋中正于款待政治协商会议代表酒会上接见中国共产党代表,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-050101-00005-292,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA1MDEwMS0wMDAwNS0yOTIiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,877,1268,1945/12/31 ~ 1945/12/31,国民政府主席蒋中正于款待政治协商会议代表酒会上接见中国共产党代表,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-050101-00005-293,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA1MDEwMS0wMDAwNS0yOTMiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,878,1269,1945/12/31 ~ 1945/12/31,国民政府主席蒋中正于款待政治协商会议代表酒会上接见中共代表董必武,事件：政治协商；机关/情报：蒋中正；年份：1945,drnh:002-050101-00005-294,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA1MDEwMS0wMDAwNS0yOTQiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,912,1303,1946/01/02 ~ 1946/01/02,蒋中正见张群讨论政治协商会议之提案及审阅去年预定工作大纲能如期完成十之八九尤以八年抗战获得最后胜利颇引为欣慰又是日行政院例会决议收复省区沦陷至收复日止各年田…,事件：政治协商；机关/情报：蒋中正；年份：1946,drnh:002-060100-00208-002,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIwOC0wMDIiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,913,1304,1946/01/04 ~ 1946/01/04,蒋中正见俞大维谈话知美军在华北所封存敌军之物资已准予启封点交及电钱大钧令向巴贝致谢期协助海运军队北上其回国时可代送中国土产以示谢意又审核政治协商会议中政府方…,事件：政治协商；机关/情报：蒋中正；年份：1946,drnh:002-060100-00208-004,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA2MDEwMC0wMDIwOC0wMDQiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,846,1237,1946/01/07 ~ 1946/01/07,雷震呈国民政府主席蒋中正为请暂拨政治协商会议开会费用一千五百万元,事件：政治协商；机关/情报：蒋中正；年份：1946,drnh:001-046400-00001-003,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA0NjQwMC0wMDAwMS0wMDMiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,847,1238,1946/01/10 ~ 1946/01/10,贺耀组电国民政府主席蒋中正为拟具政治协商会议外交内政立案要旨,事件：政治协商；机关/情报：蒋中正；年份：1946,drnh:001-046400-00001-004,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAxLTA0NjQwMC0wMDAwMS0wMDQiLCJhdHRyIjoiKyJ9XX0%3D
背景保留,77,B,60,879,1270,1946/01/10 ~ 1946/01/10,国民政府主席蒋中正主持政治协商会议开幕式,事件：政治协商；机关/情报：蒋中正；年份：1946,drnh:002-050101-00006-001,https://ahonline.drnh.gov.tw/index.php?act=Archive/search/eyJxdWVyeSI6W3siZmllbGQiOiJzdG9yZV9ubyIsInZhbHVlIjoiMDAyLTA1MDEwMS0wMDAwNi0wMDEiLCJhdHRyIjoiKyJ9XX0%3D
